dinner_max_price,dinner_start_price,lunch_max_price,lunch_start_price,rating
999,999,999,999,3.23
0,0,999,999,3.38
999,999,999,999,3.72
0,0,999,999,3.24
0,0,999,999,3.52
999,999,999,999,3.19
1999,1000,1999,1000,3.41
999,999,999,999,3.55
999,999,999,999,3.03
0,0,999,999,3.37
0,0,999,999,3.23
999,999,999,999,3.44
0,0,1999,1000,3.02
999,999,999,999,3.35
999,999,999,999,3.23
0,0,999,999,3.42
999,999,0,0,3.35
999,999,2999,2000,3.16
999,999,999,999,3.41
1999,1000,1999,1000,3.44
999,999,999,999,3.21
999,999,999,999,3.48
0,0,999,999,3.48
999,999,999,999,3.39
999,999,999,999,3.35
999,999,999,999,3.57
999,999,999,999,3.39
999,999,0,0,3.20
999,999,999,999,3.62
999,999,999,999,3.47
0,0,999,999,3.20
999,999,999,999,3.07
0,0,999,999,3.41
0,0,999,999,3.22
1999,1000,999,999,3.41
999,999,0,0,3.27
999,999,999,999,3.47
1999,1000,999,999,3.22
0,0,999,999,3.31
999,999,999,999,3.52
0,0,999,999,3.18
0,0,999,999,3.24
0,0,999,999,3.54
0,0,999,999,3.24
2999,2000,999,999,3.31
0,0,999,999,3.30
999,999,999,999,3.03
1999,1000,999,999,3.37
999,999,1999,1000,3.14
999,999,999,999,3.41
0,0,999,999,3.32
999,999,999,999,3.30
999,999,999,999,3.29
0,0,1999,1000,3.17
999,999,999,999,3.25
0,0,999,999,3.53
999,999,999,999,3.45
1999,1000,999,999,3.33
999,999,0,0,3.24
999,999,999,999,3.10
0,0,999,999,3.33
999,999,999,999,3.19
0,0,999,999,3.10
999,999,999,999,3.49
999,999,999,999,3.30
999,999,999,999,3.53
1999,1000,1999,1000,3.07
0,0,1999,1000,3.21
999,999,999,999,3.52
1999,1000,999,999,3.31
999,999,999,999,3.65
1999,1000,999,999,3.28
999,999,999,999,3.45
1999,1000,999,999,3.32
999,999,999,999,3.30
0,0,999,999,3.51
999,999,999,999,3.36
999,999,1999,1000,3.04
999,999,999,999,3.56
999,999,999,999,3.38
1999,1000,999,999,3.19
999,999,999,999,3.11
1999,1000,999,999,3.33
999,999,999,999,3.34
0,0,999,999,3.67
999,999,999,999,3.32
0,0,999,999,3.22
999,999,999,999,3.04
1999,1000,999,999,3.20
1999,1000,999,999,3.18
999,999,999,999,3.22
0,0,999,999,3.17
0,0,999,999,3.27
999,999,999,999,3.56
999,999,999,999,3.18
0,0,999,999,3.35
0,0,999,999,3.39
999,999,999,999,3.46
999,999,999,999,3.36
999,999,999,999,3.24
999,999,999,999,3.33
999,999,999,999,3.59
999,999,999,999,3.04
999,999,999,999,3.36
999,999,999,999,3.43
0,0,1999,1000,3.17
0,0,1999,1000,3.16
999,999,999,999,3.20
999,999,0,0,3.13
999,999,999,999,3.56
1999,1000,999,999,3.27
0,0,999,999,3.20
999,999,999,999,3.06
0,0,4999,4000,3.49
0,0,999,999,3.17
1999,1000,1999,1000,3.16
999,999,999,999,3.48
0,0,999,999,3.26
1999,1000,999,999,3.21
999,999,999,999,3.20
999,999,999,999,3.46
999,999,999,999,3.43
1999,1000,999,999,3.24
999,999,999,999,3.04
0,0,1999,1000,3.31
999,999,999,999,3.58
999,999,999,999,3.11
0,0,999,999,3.28
999,999,0,0,3.26
999,999,999,999,3.36
999,999,999,999,3.57
999,999,999,999,3.49
999,999,999,999,3.59
999,999,999,999,3.11
999,999,0,0,3.32
0,0,999,999,3.01
999,999,1999,1000,3.16
0,0,999,999,3.23
999,999,999,999,3.29
999,999,999,999,3.05
999,999,0,0,3.45
999,999,999,999,3.32
999,999,999,999,3.45
999,999,999,999,3.27
999,999,999,999,3.06
999,999,0,0,3.33
0,0,999,999,3.37
0,0,999,999,3.27
999,999,999,999,3.48
1999,1000,999,999,3.53
999,999,999,999,3.54
999,999,999,999,3.43
1999,1000,999,999,3.05
1999,1000,999,999,3.41
999,999,0,0,3.16
999,999,999,999,3.21
1999,1000,0,0,3.30
1999,1000,1999,1000,3.45
999,999,999,999,3.28
999,999,999,999,3.44
0,0,1999,1000,3.32
999,999,999,999,3.22
999,999,999,999,3.33
999,999,999,999,3.09
999,999,999,999,3.49
1999,1000,1999,1000,3.20
999,999,999,999,3.37
999,999,1999,1000,3.26
0,0,999,999,3.52
0,0,999,999,3.29
999,999,999,999,3.64
999,999,999,999,3.41
1999,1000,999,999,3.19
999,999,999,999,3.61
0,0,999,999,3.42
1999,1000,1999,1000,3.46
999,999,999,999,3.14
0,0,999,999,3.14
0,0,999,999,3.22
999,999,999,999,3.57
999,999,999,999,3.47
999,999,999,999,3.56
0,0,999,999,3.36
999,999,999,999,3.58
1999,1000,999,999,3.25
999,999,0,0,3.23
999,999,999,999,3.46
0,0,999,999,3.44
999,999,999,999,3.45
999,999,999,999,3.62
999,999,999,999,3.35
999,999,999,999,3.41
0,0,999,999,3.41
999,999,999,999,3.36
0,0,999,999,3.38
999,999,999,999,3.49
999,999,999,999,3.54
1999,1000,999,999,3.41
0,0,999,999,3.20
1999,1000,999,999,3.38
999,999,0,0,3.22
1999,1000,999,999,3.61
999,999,999,999,3.05
0,0,999,999,3.14
0,0,999,999,3.68
999,999,999,999,3.33
999,999,999,999,3.37
999,999,999,999,3.46
1999,1000,999,999,3.38
0,0,999,999,3.42
999,999,999,999,3.37
999,999,999,999,3.27
999,999,999,999,3.53
0,0,999,999,3.28
999,999,999,999,3.49
1999,1000,999,999,3.03
1999,1000,999,999,3.23
0,0,999,999,3.20
0,0,999,999,3.21
999,999,999,999,3.19
999,999,999,999,3.44
0,0,1999,1000,3.31
999,999,0,0,3.34
999,999,999,999,3.17
999,999,0,0,3.21
0,0,2999,2000,3.46
999,999,999,999,3.22
999,999,999,999,3.39
0,0,999,999,3.28
999,999,999,999,3.40
999,999,999,999,3.32
0,0,999,999,3.02
999,999,0,0,3.17
1999,1000,0,0,3.45
0,0,999,999,3.05
999,999,999,999,3.01
0,0,999,999,3.34
999,999,999,999,3.61
0,0,999,999,3.35
999,999,999,999,3.68
999,999,999,999,3.55
999,999,999,999,3.12
999,999,999,999,3.39
999,999,999,999,3.45
999,999,999,999,3.55
999,999,999,999,3.09
1999,1000,999,999,3.48
999,999,999,999,3.43
999,999,0,0,3.70
1999,1000,999,999,3.45
999,999,999,999,3.48
999,999,999,999,3.21
1999,1000,999,999,3.58
999,999,999,999,3.49
999,999,999,999,3.17
999,999,999,999,3.28
0,0,999,999,3.57
0,0,999,999,3.13
0,0,999,999,3.21
0,0,999,999,3.04
999,999,999,999,3.37
0,0,999,999,3.58
0,0,999,999,3.07
0,0,999,999,3.34
0,0,999,999,3.20
1999,1000,1999,1000,3.28
0,0,999,999,3.38
0,0,999,999,3.32
0,0,999,999,3.36
999,999,999,999,3.47
14999,10000,999,999,3.31
999,999,999,999,3.39
1999,1000,999,999,3.04
999,999,999,999,3.25
999,999,999,999,3.66
999,999,999,999,3.53
0,0,999,999,3.39
999,999,0,0,3.20
999,999,999,999,3.42
0,0,999,999,3.02
999,999,999,999,3.17
999,999,999,999,3.68
999,999,999,999,3.65
0,0,999,999,3.25
0,0,999,999,3.40
1999,1000,1999,1000,3.24
0,0,999,999,3.42
999,999,999,999,3.25
999,999,999,999,3.30
0,0,999,999,3.37
999,999,999,999,3.41
1999,1000,0,0,3.26
999,999,999,999,3.42
0,0,999,999,3.19
0,0,999,999,3.10
999,999,999,999,3.75
3999,3000,1999,1000,3.14
999,999,999,999,3.48
1999,1000,999,999,3.47
999,999,999,999,3.24
1999,1000,999,999,3.46
1999,1000,1999,1000,3.37
1999,1000,999,999,3.48
999,999,999,999,3.21
0,0,999,999,3.50
999,999,999,999,3.38
999,999,999,999,3.31
999,999,999,999,3.26
0,0,999,999,3.43
999,999,999,999,3.32
999,999,0,0,3.09
999,999,999,999,3.46
0,0,999,999,3.35
999,999,999,999,3.47
0,0,1999,1000,3.50
999,999,999,999,3.41
0,0,999,999,3.56
999,999,999,999,3.30
999,999,999,999,3.43
999,999,999,999,3.63
999,999,999,999,3.42
999,999,999,999,3.32
0,0,999,999,3.25
999,999,999,999,3.52
0,0,999,999,3.21
999,999,999,999,3.37
999,999,999,999,3.33
0,0,999,999,3.34
0,0,999,999,3.27
999,999,999,999,3.54
999,999,999,999,3.36
999,999,0,0,3.52
999,999,999,999,3.40
1999,1000,999,999,3.21
999,999,999,999,3.03
999,999,999,999,3.16
999,999,999,999,3.34
999,999,999,999,3.41
1999,1000,999,999,3.10
1999,1000,999,999,3.26
1999,1000,999,999,3.59
999,999,999,999,3.39
0,0,999,999,3.26
999,999,999,999,3.40
999,999,999,999,3.19
999,999,999,999,3.66
0,0,999,999,3.10
999,999,999,999,3.48
999,999,999,999,3.20
1999,1000,999,999,3.22
0,0,1999,1000,3.27
999,999,999,999,3.33
0,0,999,999,3.31
999,999,999,999,3.36
3999,3000,999,999,3.41
999,999,999,999,3.33
999,999,999,999,3.21
999,999,1999,1000,3.26
999,999,0,0,3.38
0,0,999,999,3.34
999,999,0,0,3.17
999,999,999,999,3.07
999,999,999,999,3.45
0,0,999,999,3.37
0,0,999,999,3.22
999,999,999,999,3.31
0,0,999,999,3.07
999,999,999,999,3.04
999,999,999,999,3.47
999,999,999,999,3.47
0,0,999,999,3.27
999,999,999,999,3.21
999,999,999,999,3.31
2999,2000,999,999,3.03
0,0,999,999,3.39
999,999,999,999,3.32
999,999,999,999,3.22
999,999,999,999,3.43
999,999,999,999,3.52
999,999,999,999,3.11
0,0,999,999,3.72
0,0,999,999,3.04
999,999,999,999,3.17
0,0,1999,1000,3.54
1999,1000,999,999,3.34
0,0,999,999,3.07
999,999,0,0,3.05
999,999,999,999,3.26
0,0,999,999,3.61
999,999,999,999,3.02
0,0,999,999,3.29
999,999,999,999,3.49
999,999,999,999,3.52
999,999,999,999,3.30
999,999,999,999,3.14
0,0,1999,1000,3.27
999,999,999,999,3.23
999,999,999,999,3.47
999,999,999,999,3.23
999,999,999,999,3.36
999,999,999,999,3.22
